"offer_id","shop_id","model_id"
"7585",47326,14045888
"7646",47326,14180410
"2838",47326,12675734
"7677",47326,12787883
"3322",47326,12823985
"3055",47326,12741399
"3199",47326,13115591
"7635",47326,14215782
"7393",47326,13517608
"7598",47326,1710272663
"7618",47326,14206684
"7637",47326,14206711
"4015",47326,12794516
"7609",47326,14206636
"7679",47326,14124403
"2558",47326,12672696
"2975",47326,12748971
"4256",47326,13584123
"4175",47326,13517608
"7657",47326,14209901
"7518",47326,13953515
"7415",47326,14124399
"7477",47326,13223742
"7386",47326,13778007
"4152",47326,13181951
"2533",47326,12259971
"4234",47326,13485515
"7475",47326,13623491
"4218",47326,12466715
"7661",47326,13844625
"7559",47326,13212558
"4186",47326,13485518
"7547",47326,14052431
"7425",47326,13584121
"4064",47326,13188751
"2950",47326,12259971
"7630",47326,14180415
"2958",47326,12675734
"3088",47326,12457703
"7617",47326,14206684
"4252",47326,13517610
"4143",47326,12693726
"4248",47326,12840990
"7668",47326,12772728
"7671",47326,12854150
"4250",47326,13485515
"4004",47326,12840990
"7552",47326,12918504
"4188",47326,13485515
"7614",47326,14206682
"3188",47326,12926164
"7628",47326,13521855
"7645",47326,14206712
"4195",47326,13485518
"4308",47326,13518444
"7626",47326,13521855
"7501",47326,13837623
"7670",47326,14143492
"7473",47326,13623488
"4153",47326,12840990
"7622",47326,14180409
"7673",47326,12086724
"7659",47326,13844625
"7647",47326,14180410
"2954",47326,10564401
"3100",47326,13002328
"7413",47326,14124399
"4117",47326,12089487
"2957",47326,12686913
"2498",47326,12457703
"4204",47326,13340756
"7640",47326,14206711
"7569",47326,13953517
"4158",47326,13529995
"2825",47326,12675734
"4203",47326,13340756
"4174",47326,13517610
"7499",47326,13934014
"7666",47326,12772728
"4119",47326,13192693
"7584",47326,14045888
"4142",47326,12693726
"4159",47326,13529995
"7634",47326,13925386
"7529",47326,13517610
"7593",47326,12259333
"7653",47326,14193260
"7649",47326,14045900
"7612",47326,14206682
"3198",47326,13115591
"7570",47326,13934014
"4270",47326,13814762
"7633",47326,13925383
"3099",47326,13002328
"7581",47326,14108837
"2794",47326,12259780
"3112",47326,12748971
"7476",47326,13223742
"2839",47326,12686913
"7672",47326,12854150
"7681",47326,14124403
"7674",47326,12086724
"7500",47326,13837623
"7644",47326,14206712
"7608",47326,14206636
"7420",47326,13769851
"3324",47326,13091545
"7676",47326,12787883
"7650",47326,14045900
"2824",47326,12686913
"35070",1127,13898934
"34450",1127,13898925
"33022",1127,13778007
"35243",1127,14180415
"34766",1127,14193992
"33332",1127,13325392
"32751",1127,13584121
"35240",1127,14209901
"34439",1127,14127718
"33131",1127,13814762
"34523",1127,14020941
"32043",1127,13188751
"34207",1127,13238495
"34840",1127,14209048
"32041",1127,13188752
"34452",1127,14112311
"33021",1127,13778007
"33132",1127,13778007
"33335",1127,13325393
"32748",1127,13584121
"35069",1127,13485518
"30504",1127,12522642
"30696",1127,12859245
"34269",1127,13840925
"30691",1127,12858630
"32439",1127,13485515
"33346",1127,13568583
"33867",1127,13521946
"32641",1127,13485518
"33347",1127,13568583
"32040",1127,13188752
"32044",1127,13188751
"32438",1127,13485515
"32753",1127,13584123
"34848",1127,13849550
"34847",1127,13849550
"34270",1127,13747917
"35173",1127,14261092
"32049",1127,13188749
"35245",1127,13769852
"35242",1127,14180415
"33965",1127,13747914
"32048",1127,13188749
"30505",1127,12522642
"32047",1127,13188749
"34572",1127,14167337
"34349",1127,13747914
"35241",1127,14209901
"32046",1127,13188751
"35246",1127,13769852
"34807",1127,13486413
"34451",1127,13898925
"34834",1127,13995447
"32535",1127,13485518
"32135",1127,13332716
"33130",1127,13584123
"33687",1127,13486416
"32042",1127,13188752
"33688",1127,13747917
"34806",1127,13486413
"32640",1127,13485515
"34571",1127,13743248
"33996",1127,13747914
"30711",1127,12859252
"32750",1127,13584121
"34275",1127,13042889
"32045",1127,13188751
"34588",1127,12742680
"35174",1127,14193992
"31447",1127,12260185
"30702",1127,12858631
"33452",1127,13529995
"35175",1127,13238495
"30805",1127,12840987
"35244",1127,13769852
"33870",1127,13747917
"775",320750,14138180
"162",320750,12568545
"668",320750,13747914
"793",320750,14255414
"765",320750,14180410
"723",320750,13975890
"690",320750,13747917
"760",320750,14180410
"753",320750,14108836
"697",320750,13953515
"752",320750,14108836
"754",320750,14108836
"186",320750,12847390
"757",320750,13542073
"704",320750,13934961
"804",320750,13518444
"139",320750,12446857
"774",320750,14138180
"664",320750,13630660
"703",320750,13934959
"702",320750,13934961
"755",320750,14108837
"694",320750,13747914
"807",320750,13934961
"806",320750,14045888
"642",320750,13340756
"734",320750,14053617
"621",320750,13517610
"69",320750,11168521
"541",320750,13002328
"709",320750,13844624
"644",320750,13340756
"696",320750,13953515
"783",320750,14180409
"738",320750,13934961
"742",320750,13844625
"722",320750,13975890
"624",320750,13518444
"732",320750,13953516
"218",320750,12918696
"794",320750,14255407
"60",320750,12446857
"758",320750,14053617
"701",320750,13934959
"619",320750,13517608
"185",320750,12847390
"737",320750,13002328
"782",320750,13518444
"739",320750,13934959
"623",320750,13517610
"759",320750,14180410
"520",320750,12847390
"660",320750,13527763
"620",320750,13517608
"771",320750,14180409
"805",320750,13769851
"713",320750,13517610
"667",320750,13747914
"179",320750,10971773
"773",320750,13976971
"698",320750,13953515
"731",320750,13953516
"802",320750,13542073
"219",320750,12918696
"770",320750,14180409
"622",320750,13518444
"509",320750,13002328
"214",320750,13057137
"745",320750,14138180
"217",320750,12926164
"646",320750,13527763
"730",320750,13953516
"8015001",197695,12873414
"10371401",197695,12858630
"7935801",197695,12607300
"2295",263428,12829937
"3394",353940,13934961
"3358000050",353940,13953515
"3299000050",353940,13332007
"3402000049",353940,14180410
"3340000051",353940,13340756
"3400000049",353940,14180409
"3407",353940,14108836
"3300000051",353940,13332007
"3351000051",353940,13953516
"3261000051",353940,13527763
"3262000050",353940,13527763
"3401000049",353940,14180409
"3296000049",353940,13779898
"3421000050",353940,13844623
"3399000049",353940,14180409
"3409",353940,14108837
"3387000049",353940,13953516
"3395",353940,13934961
"3391",353940,13934961
"3359000051",353940,13953515
"3420",353940,13844624
"3342000050",353940,13340756
"3278000049",353940,13340756
"3406",353940,14108836
"3310000051",353940,13779898
"3403000049",353940,14180410
"3357000049",353940,13953515
"1180881809",245373,13340756
"1190297609",245373,13517610
"1225216609",245373,13953515
"1180896009",245373,13527763
"1370240209",245373,14206636
"1225226409",245373,13518444
"1099607809",245373,13584121
"1241349009",245373,13844624
"1370246609",245373,14206684
"1129944409",245373,13584123
"1230953809",245373,13975890
"1370221209",245373,14206636
"1415440209",245373,14209842
"1370237009",245373,14206682
"1306237809",245373,14053617
"1180861809",245373,13630660
"1105924609",245373,13584123
"1370118409",245373,14209841
"755909009",245373,12858630
"1370260609",245373,14206636
"1306237609",245373,14053617
"1099608009",245373,13584121
"1370119209",245373,14209841
"1370257809",245373,14206684
"1101019009",245373,13584123
"1143277609",245373,13584123
"778509809",245373,12859250
"1180885609",245373,13340756
"1370246209",245373,14206682
"1180869809",245373,13340756
"1370261609",245373,14206682
"755912209",245373,12859245
"1230949409",245373,13844624
"1180972809",245373,13517608
"1415441809",245373,14209842
"1180894809",245373,13527763
"1220385609",245373,13953515
"1415440009",245373,14209842
"1190293209",245373,13517610
"755911409",245373,12859246
"1370270209",245373,14206684
"1180977409",245373,13517610
"1220388409",245373,13953515
"1230943009",245373,13975890
"755910209",245373,12858630
"1180909809",245373,13517608
"1099583409",245373,13584121
"55312",291153,10690270
"14042",291153,11926909
"60293",291153,13280174
"41904",291153,12343401
"41910",291153,12343405
"41909",291153,12343405
"15826",291153,10623015
"55313",291153,11917895
"63275",291153,12343154
"60068",291153,8515865
"41905",291153,12343154
"55311",291153,11873903
"23546",108034,14196004
"22525",108034,13854144
"24069",108034,13486416
"21976",108034,13922102
"12826",108034,13227114
"3113",108034,12259333
"18613",108034,13467378
"17043",108034,13579073
"12244",108034,12260484
"17663",108034,11883424
"12171",108034,12923930
"8653",108034,13188749
"12206",108034,12260784
"5992",108034,12089499
"22699",108034,14206637
"20835",108034,12926830
"5465",108034,12859252
"22671",108034,14206636
"6628",108034,12413662
"20854",108034,13416234
"3422",108034,12413672
"22439",108034,13869901
"23659",108034,13919425
"16007",108034,13485515
"22569",108034,14020941
"22542",108034,13325395
"17646",108034,10858800
"24086",108034,14000658
"21223",108034,13769851
"22581",108034,13769851
"21682",108034,13889382
"24095",108034,13521876
"10144",108034,13019194
"17692",108034,13020949
"23598",108034,13340756
"23029",108034,14209841
"24468",108034,13869827
"23222",108034,14187934
"23492",108034,14237242
"18341",108034,13488755
"12115",108034,12426766
"11238",108034,13366938
"8949",108034,12458230
"13455",108034,13054761
"12212",108034,12260784
"23588",108034,13098365
"5830",108034,12757190
"17779",108034,12735884
"22672",108034,14206636
"20860",108034,13042888
"24003",108034,13922103
"12316",108034,13340782
"22682",108034,14206682
"22389",108034,13859304
"5835",108034,12840987
"9859",108034,12847131
"5459",108034,12859250
"22394",108034,13747875
"23150",108034,14011582
"6685",108034,11892522
"15778",108034,13584123
"5729",108034,12750156
"21203",108034,13747917
"22619",108034,13997519
"9661",108034,12840990
"825",108034,11031663
"22694",108034,14206684
"23584",108034,12735893
"22397",108034,13747875
"22678",108034,14206682
"2789",108034,12260185
"18336",108034,13325392
"17634",108034,11130394
"22463",108034,13988672
"9862",108034,13082641
"5455",108034,12858631
"20864",108034,13472399
"6754",108034,12748956
"8655",108034,13188749
"12246",108034,13083989
"21201",108034,12672696
"12825",108034,13227114
"13447",108034,13107679
"23942",108034,13279461
"9373",108034,13188752
"5878",108034,12840987
"23622",108034,13486418
"23999",108034,14011035
"20839",108034,13962909
"12109",108034,12840990
"17700",108034,11551057
"22695",108034,14206684
"23260",108034,13978402
"9683",108034,12847672
"12468",108034,13091545
"12172",108034,12923930
"2900",108034,10861020
"21991",108034,13975864
"2020",108034,12565431
"12725",108034,12829009
"17649",108034,11743391
"23533",108034,13091545
"22705",108034,14206637
"21924",108034,13548917
"12230",108034,12260525
"20830",108034,12840974
"226",108034,10495456
"22683",108034,14206682
"2785",108034,12259971
"17750",108034,12823971
"21731",108034,12831087
"23027",108034,14209841
"23143",108034,14001595
"9588",108034,12595940
"23489",108034,13962910
"12228",108034,13083986
"12423",108034,12938347
"17699",108034,13139098
"22713",108034,14206711
"6629",108034,12535603
"20832",108034,13779434
"23595",108034,13747914
"21226",108034,13769852
"9758",108034,12917144
"17693",108034,13020949
"12464",108034,13091545
"6637",108034,12733184
"21205",108034,12675734
"16008",108034,13485515
"23185",108034,13760826
"22124",108034,13779434
"22697",108034,14206684
"23247",108034,13978402
"23505",108034,14247823
"20859",108034,13042888
"21987",108034,14261179
"23583",108034,12735893
"23596",108034,13747914
"16816",108034,13098365
"20843",108034,13804120
"9372",108034,13188752
"5446",108034,12859246
"24464",108034,11145542
"5444",108034,12859246
"24096",108034,13521876
"17326",108034,11493158
"23262",108034,14195355
"12498",108034,12259780
"9810",108034,11740914
"20829",108034,13060995
"21729",108034,14140519
"24089",108034,14000658
"6053",108034,12772728
"5433",108034,12858630
"17657",108034,10500342
"24006",108034,13922103
"23163",108034,13957266
"23178",108034,13238884
"24092",108034,11028534
"5892",108034,12741399
"9611",108034,12889285
"23675",108034,14143486
"5435",108034,12858630
"23590",108034,13777953
"11979",108034,12757189
"22562",108034,13325393
"12312",108034,13529995
"17731",108034,13098440
"10552",108034,12889306
"5438",108034,12859245
"12371",108034,13066436
"12462",108034,13091545
"24067",108034,12921158
"17319",108034,12741390
"20831",108034,12840974
"23624",108034,13278992
"21687",108034,12748983
"5466",108034,12859252
"23824",108034,11145540
"20850",108034,13568583
"9108",108034,12678790
"20825",108034,13957268
"13443",108034,13107679
"12494",108034,11157888
"23242",108034,13891440
"6688",108034,11892532
"24053",108034,13325392
"23601",108034,13485530
"6845",108034,10889617
"22517",108034,13485529
"12314",108034,13340782
"23619",108034,13486418
"14112",108034,13208005
"5447",108034,12859246
"18342",108034,12625610
"9681",108034,12847672
"22392",108034,12435227
"13986",108034,12911818
"6631",108034,12692902
"23255",108034,13978402
"22615",108034,14018542
"24471",108034,10994673
"24942",108034,13568583
"22458",108034,14188370
"1897",108034,12340881
"6870",108034,12587256
"22363",108034,13769856
"24065",108034,12889306
"23400",108034,13898934
"17220",108034,13083990
"20886",108034,13831011
"9680",108034,13061479
"9660",108034,12741399
"5829",108034,12259788
"5445",108034,12859246
"16016",108034,13485518
"15771",108034,13584121
"12357",108034,12882433
"12015",108034,12840984
"1744",108034,10500342
"2329",108034,11743876
"5730",108034,12259971
"5437",108034,12859245
"17059",108034,13579073
"6633",108034,12692902
"21734",108034,13988672
"16014",108034,13485518
"12309",108034,12513459
"12366",108034,12692118
"24094",108034,13521876
"6878",108034,12736622
"22383",108034,13859304
"20842",108034,13804120
"9587",108034,12595940
"20872",108034,12823971
"23257",108034,13978402
"20833",108034,13779434
"6876",108034,12736622
"24309",108034,13366938
"5458",108034,12859250
"9371",108034,13188749
"5439",108034,12859245
"6596",108034,12607300
"21204",108034,13747917
"23582",108034,13840925
"24001",108034,14128479
"22579",108034,12672696
"11963",108034,12259887
"12023",108034,12840934
"20868",108034,13059919
"12234",108034,12260525
"9811",108034,11740914
"9662",108034,12840990
"12306",108034,13471372
"22680",108034,14206682
"8752",108034,13043110
"5836",108034,12840987
"23591",108034,13367670
"24293",108034,14012753
"20836",108034,12926830
"20862",108034,13098250
"225",108034,10495456
"23030",108034,14209841
"22379",108034,13743253
"22609",108034,14018542
"20834",108034,12926830
"20857",108034,13042889
"22370",108034,13769897
"16006",108034,13485515
"21237",108034,13910826
"9679",108034,13061479
"12307",108034,12883480
"17570",108034,13083989
"17733",108034,13098440
"20856",108034,13175602
"6809",108034,11889349
"22577",108034,14011035
"23433",108034,14209842
"21222",108034,13769851
"23191",108034,14143486
"5996",108034,12259780
"23424",108034,13898925
"19304",108034,13778007
"822",108034,11031621
"19295",108034,13814762
"12258",108034,13227089
"11981",108034,12757189
"24467",108034,13869827
"22554",108034,13325393
"9931",108034,12587263
"6929",108034,12413662
"1585",108034,11028554
"12225",108034,13083986
"11960",108034,12259887
"3423",108034,12413672
"12728",108034,13225224
"22437",108034,13869901
"17233",108034,11147095
"18380",108034,12473163
"12220",108034,12206544
"6665",108034,12466715
"23829",108034,13747914
"22607",108034,13840925
"12831",108034,13278989
"20844",108034,13568583
"11234",108034,13366938
"6055",108034,12772728
"3698",108034,12260186
"20888",108034,13181951
"1592",108034,11028534
"22330",108034,13907205
"20865",108034,13472399
"23265",108034,13849550
"15765",108034,13584121
"15776",108034,13584123
"826",108034,11031663
"12779",108034,13225223
"22535",108034,12841663
"12219",108034,13175602
"16815",108034,13098365
"6799",108034,12457703
"17753",108034,13343759
"6873",108034,12736622
"20858",108034,13042889
"4733",108034,12854962
"20848",108034,13366938
"6060",108034,12568545
"23946",108034,13279461
"6098",108034,12587256
"8658",108034,13188751
"22702",108034,14206637
"12360",108034,13085280
"1899",108034,12323116
"23263",108034,14195355
"9860",108034,12847131
"12439",108034,13223742
"23269",108034,13849550
"12319",108034,12260185
"15769",108034,13584121
"12484",108034,11884491
"23667",108034,12921158
"22515",108034,13485529
"24058",108034,13747914
"20885",108034,13831011
"23168",108034,13957268
"12311",108034,13529995
"20841",108034,13804120
"14114",108034,13208005
"12375",108034,12827386
"12491",108034,12286049
"23614",108034,12457703
"3424",108034,12413672
"18340",108034,13488755
"22536",108034,12841663
"24927",108034,12733184
"9682",108034,12847672
"23671",108034,13869827
"22539",108034,13325395
"22467",108034,13747917
"22599",108034,13743248
"6875",108034,12587256
"23678",108034,13997510
"23600",108034,13485530
"2786",108034,12259971
"12001",108034,12757190
"24043",108034,14187934
"23621",108034,13486418
"23174",108034,13869827
"22381",108034,12423732
"22546",108034,10967066
"21684",108034,13889382
"17698",108034,13139098
"9861",108034,13082641
"12208",108034,12260784
"23493",108034,14237242
"17056",108034,12847711
"24093",108034,13521876
"20863",108034,13044023
"1901",108034,11927009
"6868",108034,12587256
"5887",108034,12741399
"5827",108034,12259788
"6748",108034,10796634
"23170",108034,12907407
"12315",108034,13340782
"5463",108034,12859252
"22670",108034,14206636
"9760",108034,12917144
"23270",108034,13779434
"12222",108034,12938514
"12532",108034,13020860
"12226",108034,12260525
"19297",108034,13814762
"9019",108034,12625613
"6597",108034,12607300
"5432",108034,12858630
"15697",108034,13584121
"22687",108034,14206684
"8659",108034,13188751
"6874",108034,12736622
"6871",108034,12736622
"23472",108034,14016732
"23271",108034,14124399
"13779",108034,13054761
"6867",108034,12595940
"12828",108034,12902511
"21988",108034,13975864
"16011",108034,13485518
"23514",108034,12847131
"23417",108034,13898925
"18379",108034,12608291
"8657",108034,13188751
"23592",108034,13920626
"12435",108034,13192693
"23550",108034,14196004
"24059",108034,12286049
"3100",108034,11740914
"21200",108034,12672696
"12308",108034,12513459
"9812",108034,11740914
"10419",108034,12522642
"17777",108034,13116651
"20840",108034,13962908
"15775",108034,13584123
"21981",108034,13548917
"6586",108034,12790257
"20846",108034,13747871
"16817",108034,13098365
"11975",108034,12502221
"23193",108034,13910826
"23184",108034,13181890
"24310",108034,14011035
"12310",108034,13529995
"4728",108034,12259333
"23506",108034,14247823
"23435",108034,14209842
"5768",108034,12502043
"9374",108034,13188752
"24051",108034,12535603
"17729",108034,13098440
"21654",108034,11145542
"6810",108034,11889349
"23620",108034,13486418
"17662",108034,11883424
"22372",108034,13769897
"20887",108034,13831011
"23181",108034,13366246
"24952",108034,13468467
"3112",108034,12259333
"6872",108034,12587256
"23160",108034,14011582
"17654",108034,12896741
"3694",108034,12260186
"2420",108034,12526602
"14113",108034,13208005
"1879",108034,12340881
"21661",108034,13486420
"6059",108034,12568545
"17732",108034,13098440
"12488",108034,12841663
"20855",108034,13175602
"6386",108034,12568545
"20849",108034,13568581
"25096",108034,14193969
"22366",108034,13920620
"23537",108034,11549493
"12426",108034,12938347
"19301",108034,13778007
"9664",108034,12757186
"20870",108034,13059919
"22691",108034,14206684
"24054",108034,13953516
"5453",108034,12858631
"23963",108034,13944517
"23196",108034,13997510
"22338",108034,13907205
"1743",108034,10962186
"22591",108034,13472422
"22527",108034,13854144
"23212",108034,13997510
"23208",108034,13997510
"23182",108034,13760826
"24056",108034,13898917
"1590",108034,11028534
"17647",108034,11743391
"24296",108034,13934959
"1902",108034,11927009
"17652",108034,11550734
"23615",108034,12457703
"22572",108034,14020941
"12106",108034,12840934
"23627",108034,13995447
"14252",108034,12423732
"17730",108034,13098440
"20826",108034,12840970
"17694",108034,13043110
"6780",108034,12735893
"22384",108034,13997510
"23997",108034,12438181
"23626",108034,13995447
"20828",108034,13060995
"18337",108034,13325392
"22674",108034,14206682
"4734",108034,12854962
"8654",108034,13188749
"24063",108034,12889306
"8754",108034,12693726
"5834",108034,12568232
"20861",108034,13098249
"823",108034,11031621
"20852",108034,13325392
"6054",108034,12772728
"24298",108034,13934959
"23148",108034,14001595
"6663",108034,12466715
"19303",108034,13778007
"6591",108034,11001944
"22499",108034,14128491
"9592",108034,13094902
"13989",108034,12911818
"22555",108034,13325393
"15777",108034,13584123
"23267",108034,13849550
"20845",108034,13747871
"23460",108034,13042890
"21688",108034,11030498
"23032",108034,14209841
"24088",108034,14000658
"20883",108034,13116651
"12531",108034,12873414
"10421",108034,12522642
"21670",108034,12522642
"5464",108034,12859252
"23625",108034,13995447
"22375",108034,13238495
"24052",108034,13325392
"22367",108034,13920620
"17600",108034,10557842
"4735",108034,12854962
"23403",108034,14112311
"17768",108034,13279461
"12432",108034,13192693
"24311",108034,14011035
"23618",108034,13792113
"21990",108034,10515102
"23197",108034,14124403
"23994",108034,13091552
"23951",108034,12917144
"22492",108034,14128491
"5452",108034,12858631
"12789",108034,13227114
"1896",108034,12340881
"21657",108034,13238495
"5770",108034,12260273
"12214",108034,12206544
"21686",108034,12900727
"12438",108034,13223742
"23440",108034,13978402
"17745",108034,13343760
"5454",108034,12858631
"2717",108034,12340881
"12241",108034,13238495
"17772",108034,13279461
"6686",108034,11892522
"5995",108034,12259780
"23455",108034,14112311
"23623",108034,11157888
"21227",108034,13769851
"19299",108034,13814762
"12361",108034,13085280
"20827",108034,12840970
"13449",108034,12840968
"24062",108034,12259887
"22438",108034,13869901
"12009",108034,12568234
"5879",108034,12840987
"9934",108034,13475460
"17044",108034,13579073
"2790",108034,12260185
"21655",108034,11145542
"14115",108034,12735893
"20837",108034,13962910
"6638",108034,12733184
"25093",108034,14193969
"21663",108034,13894479
"22566",108034,14020941
"2787",108034,12259971
"22668",108034,14206636
"22400",108034,13486420
"6625",108034,12793463
"20838",108034,13962909
"22376",108034,13894479
"21671",108034,13804121
"5942",108034,11007565
"10550",108034,12889306
"9467",108034,12926833
"6635",108034,12692902
"13783",108034,13054761
"20851",108034,13568581
"20847",108034,13747871
"8656",108034,13188751
"13446",108034,12840968
"21681",108034,14124399
"5440",108034,12859245
"12775",108034,13225223
"24300",108034,13934959
"23266",108034,14195355
"9932",108034,12587263
"23173",108034,13869827
"17653",108034,11550734
"6388",108034,12568545
"20869",108034,13059919
"5434",108034,12858630
"21224",108034,13769852
"8854",108034,12858235
"5457",108034,12859250
"20866",108034,13478803
"17217",108034,13083990
"12716",108034,12829009
"23993",108034,13091552
"12261",108034,13227089
"17661",108034,11883424
"5939",108034,12452709
"12217",108034,12206544
"23406",108034,14112311
"22387",108034,13859304
"12021",108034,12840934
"23161",108034,12785289
"2685",154864,12854962
"2115",154864,12323116
"1926",154864,13208005
"2027",154864,13340782
"2355",154864,14206682
"1927",154864,13208005
"1865",154864,10949376
"2030",154864,13467378
"2783",154864,13997510
"2680",154864,12854962
"2774",154864,12340881
"1864",154864,10949376
"2772",154864,12340881
"1873",154864,13054761
"2117",154864,12323116
"2029",154864,13467378
"2028",154864,13340782
"2116",154864,12323116
"2753",154864,14206637
"2773",154864,12340881
"8629999999991368",202324,13527763
"11169999999991596",202324,13332007
"9799999999991413",202324,13340756
"1202",219766,12645044
"1415",219766,13475919
"1401",219766,12477694
"1404",219766,13518984
"1420",219766,13475919
"1403",219766,13518984
"1649",219766,10495456
"1712",219766,12858630
"1696",219766,11884507
"1665",219766,11031621
"3450000036229",112249,13810950
"260316425sku2",112249,11552877
"260316412sku2",112249,11133772
"11375",112249,12260921
"3450000003327",112249,13139098
"3450000037679",112249,13934961
"345000000000142",112249,13366938
"3450000038939",112249,13486413
"260316445sku1",112249,12750038
"3450000039264",112249,13778007
"338922022",112249,12466715
"3450000001869",112249,13020860
"3450000036914",112249,13995447
"10300915138",112249,12859245
"10300915139",112249,12859245
"3450000035001",112249,13340782
"11333",112249,9385401
"3450000035340",112249,13441338
"3450000036708",112249,13804096
"3450000003409",112249,13188751
"3476",112249,10725089
"3450000035318",112249,13584123
"3450000003328",112249,13139098
"3450000036632",112249,13580804
"3450000037181",112249,13910826
"3450000039188",112249,10756049
"3450000003437",112249,13188752
"3450000002739",112249,12670591
"3450000003199",112249,12923934
"3450000036619",112249,13792113
"3103162sku1",112249,13044023
"3450000003113",112249,12587256
"3450000000484",112249,12847672
"3450000036851",112249,13479564
"33892216",112249,10404626
"3450000003078",112249,12522642
"3450000036856",112249,13934959
"3450000034803",112249,12607300
"3450000000770",112249,11883424
"3450000035571",112249,13002328
"11303",112249,11618962
"3450000035647",112249,13574598
"3450000035203",112249,13517608
"3450000035646",112249,13574598
"3450000038323",112249,14178891
"3450000035932",112249,14124399
"11059",112249,11031663
"06091525",112249,12917144
"3450000000528",112249,12089499
"3450000035772",112249,13568583
"3450000035486",112249,13227089
"109653",112249,11145521
"3450000036224",112249,12757211
"3450000037168",112249,12757190
"3450000003373",112249,13238884
"3450000034952",112249,13181951
"3103167sku1",112249,13098250
"11021",112249,11740914
"3450000000785",112249,10971773
"260316425sku1",112249,11552877
"3450000035567",112249,13743253
"10300915158",112249,12859246
"3450000037700",112249,13844625
"3450000035782",112249,13518444
"3450000000763",112249,12260186
"26031637sku1",112249,12883821
"3450000038379",112249,14108836
"260316414sku2",112249,10506565
"3450000036656",112249,13975890
"3450000003102",112249,12686913
"26031643sku1",112249,12938347
"33892251",112249,12259971
"3782",112249,10501336
"3450000035715",112249,13747917
"3450000034774",112249,13054761
"3450000036925",112249,13957261
"3450000003419",112249,13175602
"3450000003096",112249,11030516
"28081532",112249,12259780
"06091581",112249,12806084
"3450000035023",112249,12840967
"3450000038078",112249,14045888
"11346",112249,12259971
"3450000000683",112249,13002328
"3450000003301",112249,12457703
"3035",112249,8292051
"3450000036655",112249,13975890
"260316404sku1",112249,13479510
"3450000039280",112249,14198189
"3450000036774",112249,13883517
"3450000034866",112249,12522364
"3450000035637",112249,13279468
"004031544",112249,11157888
"11091524",112249,12788838
"260316412sku1",112249,11133772
"3450000003237",112249,13002328
"3450000000795",112249,12458230
"3450000001527",112249,13057137
"3450000036806",112249,12522642
"3450000036545",112249,12750156
"3450000038794",112249,13115591
"3450000001786",112249,13618819
"3450000038657",112249,13898925
"3450000036250",112249,13869901
"3450000035613",112249,13908680
"3450000035317",112249,13584123
"260316439sku1",112249,13446645
"00000010344",112249,12457703
"3450000035714",112249,13747917
"3450000035163",112249,13325393
"3450000036644",112249,13521855
"3450000036707",112249,13804096
"3450000002646",112249,12434799
"260316412sku4",112249,11133772
"3450000003439",112249,13208005
"3450000035029",112249,13340756
"3450000036262",112249,14124399
"3450000035716",112249,13747917
"3450000037111",112249,13468467
"3450000036572",112249,8460927
"070815112",112249,12587263
"3450000038875",112249,14191821
"11091523",112249,12788838
"3450000035319",112249,13584123
"3450000039215",112249,1710272663
"3450000034881",112249,10796110
"3450000039450",112249,14180415
"3450000035886",112249,13844623
"3450000003254",112249,12686913
"3450000003093",112249,12911818
"3450000003218",112249,13043110
"260316430sku4",112249,13098321
"3450000002659",112249,12259887
"3847",112249,10848744
"3450000035728",112249,13804121
"3450000038077",112249,13934961
"3450000037149",112249,13486420
"1304163sku2",112249,13479564
"3450000001217",112249,12840984
"3450000036932",112249,13747917
"260316411sku2",112249,11034801
"3450000002652",112249,12260185
"3450000038383",112249,14108837
"3450000038656",112249,13898925
"5376",112249,11168867
"3450000037713",112249,13978402
"3450000039515",112249,14162579
"3450000039288",112249,13907205
"3450000001501",112249,12841666
"3450000038532",112249,14206684
"3450000036534",112249,12206544
"3450000039105",112249,14260089
"07091542",112249,11901437
"3450000035204",112249,13517608
"3450000036782",112249,13923924
"3450000035162",112249,13325393
"050815141",112249,12260525
"3450000003210",112249,10756049
"3450000038540",112249,14206684
"24262",112249,12854962
"3450000002641",112249,12502043
"06091523",112249,12917144
"3450000037570",112249,13485518
"3450000036166",112249,13486416
"004031551",112249,12286049
"3450000000543",112249,11551057
"3450000000052",112249,11740913
"3450000003140",112249,12926830
"10485",112249,12323116
"3103163sku1",112249,13042888
"260316458sku1",112249,13204367
"3450000036910",112249,13486418
"260316448sku2",112249,13085415
"3450000038503",112249,14206636
"3450000035323",112249,13584121
"3450000003414",112249,13188749
"3450000039449",112249,1711274235
"3103164sku2",112249,13042889
"11018",112249,11740914
"3450000035814",112249,13280359
"3450000038061",112249,10853228
"3450000035969",112249,13488755
"260316456sku1",112249,13333463
"3450000038072",112249,13934959
"3450000036234",112249,13887284
"3450000036128",112249,13769876
"3450000036781",112249,13923924
"3450000036646",112249,13521855
"3450000035316",112249,13584123
"3450000036825",112249,13934961
"3450000039513",112249,12889347
"00000010334",112249,12435227
"0508151322",112249,12672696
"3450000003117",112249,12587256
"3450000036506",112249,12847131
"3450000035347",112249,13366938
"0508151166",112249,12675734
"3450000000001112",112249,13207826
"3450000039281",112249,14198189
"3670",112249,10892587
"3450000036918",112249,10802310
"3450000037147",112249,13779434
"3450000003248",112249,12787883
"0508151432",112249,12260525
"2408151133",112249,12345475
